t(s),H2,N2,NH3
7.750000e+00,2.615039e-09,8.717946e-10,-1.743578e-09
8.200000e+00,2.615863e-09,8.718075e-10,-1.743629e-09
8.650000e+00,2.615441e-09,8.717986e-10,-1.743598e-09
9.100000e+00,2.614579e-09,8.717758e-10,-1.743575e-09
9.550000e+00,2.615424e-09,8.717973e-10,-1.743617e-09
1.000000e+01,2.615379e-09,8.717998e-10,-1.743526e-09
1.450000e+01,2.615393e-09,8.717973e-10,-1.743589e-09
1.900000e+01,2.615392e-09,8.717974e-10,-1.743590e-09
2.350000e+01,2.615392e-09,8.717970e-10,-1.743597e-09
2.800000e+01,2.615391e-09,8.717971e-10,-1.743601e-09
3.250000e+01,2.615390e-09,8.717972e-10,-1.743594e-09
3.700000e+01,2.615392e-09,8.717973e-10,-1.743591e-09
4.150000e+01,2.615390e-09,8.717971e-10,-1.743598e-09
4.600000e+01,2.615392e-09,8.717972e-10,-1.743595e-09
5.000000e+01,2.615392e-09,8.717969e-10,-1.743598e-09
