t(s),H2,N2,NH3
3.700000e-03,4.857448e-03,1.327161e-09,1.022973e+00
4.150000e-03,5.183853e-03,2.191501e-09,1.024008e+00
4.600000e-03,5.484615e-03,3.446628e-09,1.024959e+00
5.050000e-03,5.763465e-03,5.208329e-09,1.025839e+00
5.500000e-03,6.023358e-03,7.612217e-09,1.026657e+00
5.950000e-03,6.266680e-03,1.081509e-08,1.027423e+00
6.400000e-03,6.495387e-03,1.499627e-08,1.028143e+00
6.850000e-03,6.711104e-03,2.035883e-08,1.028822e+00
7.300000e-03,6.915195e-03,2.713098e-08,1.029464e+00
7.750000e-03,7.108817e-03,3.556717e-08,1.030073e+00
8.200000e-03,7.292962e-03,4.594940e-08,1.030653e+00
8.650000e-03,7.468484e-03,5.858835e-08,1.031206e+00
9.100000e-03,7.636128e-03,7.382458e-08,1.031735e+00
9.550000e-03,7.796543e-03,9.202963e-08,1.032241e+00
1.000000e-02,7.950303e-03,1.136072e-07,1.032726e+00
1.450000e-02,9.210757e-03,6.287485e-07,1.036720e+00
1.900000e-02,1.013829e-02,2.202853e-06,1.039678e+00
2.350000e-02,1.086497e-02,5.921021e-06,1.042004e+00
2.800000e-02,1.145698e-02,1.338054e-05,1.043899e+00
3.250000e-02,1.195226e-02,2.674780e-05,1.045477e+00
3.700000e-02,1.237466e-02,4.879049e-05,1.046805e+00
4.150000e-02,1.274014e-02,8.287732e-05,1.047928e+00
4.600000e-02,1.305994e-02,1.329342e-04,1.048872e+00
5.050000e-02,1.334227e-02,2.033454e-04,1.049656e+00
5.500000e-02,1.359335e-02,2.987908e-04,1.050289e+00
5.950000e-02,1.381801e-02,4.240158e-04,1.050778e+00
6.400000e-02,1.402012e-02,5.835445e-04,1.051126e+00
6.850000e-02,1.420281e-02,7.813587e-04,1.051336e+00
7.300000e-02,1.436871e-02,1.020583e-03,1.051410e+00
7.750000e-02,1.452006e-02,1.303221e-03,1.051350e+00
8.200000e-02,1.465878e-02,1.629993e-03,1.051163e+00
8.650000e-02,1.478657e-02,2.000297e-03,1.050854e+00
9.100000e-02,1.490493e-02,2.412300e-03,1.050432e+00
9.550000e-02,1.501516e-02,2.863148e-03,1.049907e+00
1.000000e-01,1.511843e-02,3.349234e-03,1.049290e+00
1.450000e-01,1.593590e-02,9.300158e-03,1.040267e+00
1.900000e-01,1.660028e-02,1.563841e-02,1.029974e+00
2.350000e-01,1.720604e-02,2.167513e-02,1.020078e+00
2.800000e-01,1.776728e-02,2.734621e-02,1.010751e+00
3.250000e-01,1.828827e-02,3.266579e-02,1.001981e+00
3.700000e-01,1.877197e-02,3.765521e-02,9.937343e-01
4.150000e-01,1.922101e-02,4.233535e-02,9.859805e-01
4.600000e-01,1.963784e-02,4.672583e-02,9.786887e-01
5.050000e-01,2.002474e-02,5.084501e-02,9.718308e-01
5.500000e-01,2.038381e-02,5.471006e-02,9.653801e-01
5.950000e-01,2.071704e-02,5.833706e-02,9.593118e-01
6.400000e-01,2.102624e-02,6.174102e-02,9.536025e-01
6.850000e-01,2.131312e-02,6.493600e-02,9.482305e-01
7.300000e-01,2.157925e-02,6.793515e-02,9.431751e-01
7.750000e-01,2.182613e-02,7.075078e-02,9.384172e-01
8.200000e-01,2.205510e-02,7.339440e-02,9.339387e-01
8.650000e-01,2.226744e-02,7.587678e-02,9.297229e-01
9.100000e-01,2.246434e-02,7.820799e-02,9.257537e-01
9.550000e-01,2.264689e-02,8.039748e-02,9.220165e-01
1.000000e+00,2.281611e-02,8.245406e-02,9.184971e-01
1.450000e+00,2.395464e-02,9.729339e-02,8.927767e-01
1.900000e+00,2.447749e-02,1.053090e-01,8.785196e-01
2.350000e+00,2.471038e-02,1.096773e-01,8.705448e-01
2.800000e+00,2.480902e-02,1.120769e-01,8.660489e-01
3.250000e+00,2.484719e-02,1.134046e-01,8.634969e-01
3.700000e+00,2.485929e-02,1.141441e-01,8.620397e-01
4.150000e+00,2.486100e-02,1.145586e-01,8.612030e-01
4.600000e+00,2.485917e-02,1.147923e-01,8.607204e-01
5.050000e+00,2.485659e-02,1.149248e-01,8.604409e-01
5.500000e+00,2.485428e-02,1.150003e-01,8.602783e-01
5.950000e+00,2.485250e-02,1.150436e-01,8.601834e-01
6.400000e+00,2.485124e-02,1.150685e-01,8.601278e-01
6.850000e+00,2.485037e-02,1.150828e-01,8.600952e-01
7.300000e+00,2.484980e-02,1.150912e-01,8.600760e-01
7.750000e+00,2.484942e-02,1.150960e-01,8.600647e-01
8.200000e+00,2.484919e-02,1.150989e-01,8.600580e-01
8.650000e+00,2.484904e-02,1.151005e-01,8.600541e-01
9.100000e+00,2.484894e-02,1.151015e-01,8.600517e-01
9.550000e+00,2.484888e-02,1.151021e-01,8.600503e-01
1.000000e+01,2.484885e-02,1.151024e-01,8.600495e-01
1.450000e+01,2.484879e-02,1.151029e-01,8.600483e-01
1.900000e+01,2.484879e-02,1.151029e-01,8.600483e-01
2.350000e+01,2.484879e-02,1.151029e-01,8.600483e-01
2.800000e+01,2.484879e-02,1.151029e-01,8.600483e-01
3.250000e+01,2.484879e-02,1.151029e-01,8.600483e-01
3.700000e+01,2.484879e-02,1.151029e-01,8.600483e-01
4.150000e+01,2.484879e-02,1.151029e-01,8.600483e-01
4.600000e+01,2.484879e-02,1.151029e-01,8.600483e-01
5.000000e+01,2.484879e-02,1.151029e-01,8.600483e-01
